,,,,,generation,run1,run2,run2,run3,run3,run1,run1,run2,run2,run3,run3
897,0.377164385,0.22732332,2,0.771643849,897,0.982394841,0.981739087,0.983052679,0.531212103,0.532332639,2,0,0,0,1,1
898,0.977358829,0.227451217,0,0.773588294,898,0.982394841,0.981987599,0.983052679,0.531240377,0.532332639,0,0,0,0,1,1
899,0.52783621,0.208924691,1,0.778362103,899,0.982394841,0.981695536,0.983052679,0.531290377,0.532332639,1,0,0,0,1,1
900,0.302436409,0.201447377,3,0.774364087,900,0.982394841,0.982212599,0.983052679,0.531365377,0.532332639,3,0,0,0,1,1
901,0.526919742,0.197527654,1,0.769197421,901,0.982394841,0.981338393,0.983052679,0.53125377,0.532332639,1,0,0,0,1,1
902,0.527893948,0.205063582,1,0.778939484,902,0.982394841,0.981349504,0.983052679,0.531632639,0.532332639,1,0,0,0,1,1
903,0.528331349,0.208897825,1,0.783313492,903,0.982394841,0.981141667,0.983052679,0.532106448,0.532332639,1,0,0,0,1,1
904,0.527807044,0.215681065,1,0.778070437,904,0.982394841,0.981272917,0.983052679,0.53140496,0.532332639,1,0,0,0,1,1
905,0.378489187,0.215778594,2,0.784891865,905,0.982394841,0.981272917,0.983052679,0.531313294,0.532332639,2,0,0,0,1,1
906,0.378549603,0.205627562,2,0.785496032,906,0.982394841,0.982243651,0.983052679,0.531225992,0.532332639,2,0,0,0,1,1
907,0.301434623,0.199916078,3,0.76434623,907,0.982394841,0.98128631,0.983052679,0.531156548,0.532332639,3,0,0,0,1,1
908,0.374984821,0.192326481,2,0.749848214,908,0.982394841,0.981650893,0.983052679,0.531044742,0.532332639,2,0,0,0,1,1
909,0.526847917,0.198219286,1,0.768479167,909,0.982394841,0.981989683,0.983052679,0.531398214,0.532332639,1,0,0,0,1,1
910,0.526640947,0.201384907,1,0.766409474,910,0.982394841,0.981026389,0.983052679,0.531207044,0.532332639,1,0,0,0,1,1
911,0.375595933,0.203881594,2,0.755959325,911,0.982394841,0.981247917,0.983052679,0.531351488,0.532332639,2,0,0,0,1,1
912,0.376283929,0.201937163,2,0.762839286,912,0.982394841,0.981936806,0.983052679,0.531365377,0.532332639,2,0,0,0,1,1
913,0.37784246,0.200971092,2,0.778424603,913,0.982394841,0.981706448,0.983052679,0.531153075,0.532332639,2,0,0,0,1,1
914,0.527200397,0.209245391,1,0.772003968,914,0.982394841,0.980825496,0.983052679,0.531257242,0.532332639,1,0,0,0,1,1
915,0.378268651,0.211163819,2,0.782686508,915,0.982394841,0.981029167,0.983052679,0.531207044,0.532332639,2,0,0,0,1,1
916,0.527959524,0.215333067,1,0.779595238,916,0.982394841,0.980969643,0.983052679,0.531240377,0.532332639,1,0,0,0,1,1
917,0.528468849,0.208074065,1,0.784688492,917,0.982394841,0.980856746,0.983052679,0.531207044,0.532332639,1,0,0,0,1,1
918,0.525691146,0.207627908,1,0.756911458,918,0.982394841,0.980872917,0.983052679,0.531240377,0.532332639,1,0,0,0,1,1
919,0.376946106,0.202336781,2,0.769461062,919,0.982394841,0.980872917,0.983052679,0.53122748,0.532332639,2,0,0,0,1,1
920,0.377525992,0.199025082,2,0.775259921,920,0.982394841,0.980872917,0.983052679,0.53191498,0.532332639,2,0,0,0,1,1
921,0.374362897,0.196259051,2,0.743628968,921,0.982394841,0.980841667,0.983052679,0.531207044,0.532332639,2,0,0,0,1,1
922,0.528419742,0.198596404,1,0.784197421,922,0.982394841,0.980942857,0.983052679,0.531349901,0.532332639,1,0,0,0,1,1
923,0.375072024,0.195450901,2,0.750720238,923,0.982394841,0.982476786,0.983052679,0.531365377,0.532332639,2,0,0,0,1,1
924,0.976681349,0.205106054,0,0.766813492,924,0.982394841,0.982600595,0.983052679,0.531365377,0.532332639,0,0,0,0,1,1
925,0.978009921,0.219735408,0,0.780099206,925,0.982394841,0.98147748,0.983052679,0.531282044,0.532332639,0,0,0,0,1,1
926,0.527747421,0.221513477,1,0.777474206,926,0.982394841,0.980866667,0.983052679,0.531907044,0.532332639,1,0,0,0,1,1
927,0.528907143,0.235253507,1,0.789071429,927,0.982394841,0.980842857,0.983052679,0.531357044,0.532332639,1,0,0,0,1,1
928,0.976598413,0.262126755,0,0.765984127,928,0.982394841,0.981033333,0.983052679,0.531365377,0.532332639,0,0,0,0,1,1
929,0.976542857,0.255315141,0,0.765428571,929,0.982394841,0.98091379,0.983052679,0.531365377,0.532332639,0,0,0,0,1,1
930,0.977144643,0.25024451,0,0.771446429,930,0.982394841,0.981165476,0.983052679,0.531357044,0.532332639,0,0,0,0,1,1
931,0.52687619,0.250034901,1,0.768761905,931,0.982394841,0.980929167,0.983052679,0.531365377,0.532332639,1,0,0,0,1,1
932,0.977961111,0.283289868,0,0.779611111,932,0.982394841,0.980841667,0.983052679,0.531365377,0.532332639,0,0,0,0,1,1
933,0.977114559,0.27120968,0,0.771145585,933,0.982394841,0.980841667,0.983052679,0.531282044,0.532332639,0,0,0,0,1,1
934,0.979066171,0.268136097,0,0.790661706,934,0.982394841,0.980975595,0.983052679,0.531299901,0.532332639,0,0,0,0,1,1
935,0.979595437,0.292458585,0,0.795954365,935,0.982394841,0.980841667,0.983052679,0.531299901,0.532332639,0,0,0,0,1,1
936,0.979595437,0.298164623,0,0.795954365,936,0.982394841,0.981581448,0.983052679,0.531385714,0.532332639,0,0,0,0,1,1
937,0.979652778,0.315962045,0,0.796527778,937,0.982394841,0.98166756,0.983052679,0.531385714,0.532332639,0,0,0,0,1,1
938,0.980757937,0.301039797,0,0.807579365,938,0.982394841,0.981855754,0.983052679,0.531349901,0.532332639,0,0,0,0,1,1
939,0.980813492,0.325825947,0,0.808134921,939,0.982394841,0.981653571,0.983052679,0.531355456,0.532332639,0,0,0,0,1,1
940,0.979317063,0.318931157,0,0.793170635,940,0.982394841,0.981827976,0.983052679,0.531374901,0.532332639,0,0,0,0,1,1
941,0.976546205,0.303962875,0,0.765462054,941,0.982394841,0.98175506,0.983052679,0.531249901,0.532332639,0,0,0,0,1,1
942,0.97831131,0.312308609,0,0.783113095,942,0.982394841,0.981841171,0.983052679,0.531299901,0.532332639,0,0,0,0,1,1
943,0.530085689,0.306533795,1,0.800856895,943,0.982394841,0.98138631,0.983052679,0.531474901,0.532332639,1,0,0,0,1,1
944,0.979353274,0.290222298,0,0.793532738,944,0.982394841,0.98172381,0.983052679,0.532059425,0.532332639,0,0,0,0,1,1
945,0.97713254,0.298671649,0,0.771325397,945,0.982394841,0.980912004,0.983052679,0.532221925,0.532332639,0,0,0,0,1,1
946,0.529763393,0.28724838,1,0.797633929,946,0.982394841,0.979252381,0.983052679,0.531379067,0.532332639,1,0,0,0,1,1
947,0.978539187,0.276000425,0,0.785391865,947,0.982394841,0.980890278,0.983052679,0.531342956,0.532332639,0,0,0,0,1,1
948,0.529104167,0.266861113,1,0.791041667,948,0.982394841,0.981841171,0.983052679,0.531342956,0.532332639,1,0,0,0,1,1
949,0.97625434,0.269775641,0,0.762543403,949,0.982394841,0.980672222,0.983052679,0.531437401,0.532332639,0,0,0,0,1,1
950,0.976412674,0.259773427,0,0.764126736,950,0.982394841,0.980716667,0.983052679,0.531408234,0.532332639,0,0,0,0,1,1
951,0.528924702,0.245994162,1,0.789247024,951,0.982394841,0.97962004,0.983052679,0.531544345,0.532332639,1,0,0,0,1,1
952,0.980059028,0.248134697,0,0.800590278,952,0.982394841,0.979943552,0.983052679,0.531354067,0.532332639,0,0,0,0,1,1
953,0.526709821,0.226431004,1,0.767098214,953,0.982394841,0.980904167,0.983052679,0.531474901,0.532332639,1,0,0,0,1,1
954,0.979356746,0.229498064,0,0.79356746,954,0.982394841,0.980934722,0.983052679,0.531533234,0.532332639,0,0,0,0,1,1
955,0.977350074,0.221662994,0,0.773500744,955,0.982394841,0.980890278,0.983052679,0.531544345,0.532332639,0,0,0,0,1,1
956,0.97989881,0.218705424,0,0.798988095,956,0.982394841,0.980820833,0.983052679,0.531512401,0.532332639,0,0,0,0,1,1
957,0.97878373,0.227543765,0,0.787837302,957,0.982394841,0.980920833,0.983052679,0.531504067,0.532332639,0,0,0,0,1,1
958,0.531394345,0.233671671,1,0.813943452,958,0.982394841,0.980834028,0.983052679,0.531537401,0.532332639,1,0,0,0,1,1
959,0.530332837,0.244952403,1,0.803328373,959,0.982394841,0.980977083,0.983052679,0.531608234,0.532332639,1,0,0,0,1,1
960,0.527643849,0.234603471,1,0.776438492,960,0.982394841,0.980920833,0.983052679,0.531424901,0.532332639,1,0,0,0,1,1
961,0.528321032,0.241129169,1,0.783210317,961,0.982394841,0.981502877,0.983052679,0.531433929,0.532332639,1,0,0,0,1,1
962,0.978534722,0.233621232,0,0.785347222,962,0.982394841,0.981770734,0.983052679,0.531524901,0.532332639,0,0,0,0,1,1
963,0.977185516,0.245581482,0,0.771855159,963,0.982394841,0.980820833,0.983052679,0.532354067,0.532354067,0,0,0,0,1,1
964,0.978395833,0.250423889,0,0.783958333,964,0.982394841,0.980820833,0.983052679,0.531449901,0.532354067,0,0,0,0,1,1
965,0.980541071,0.275179828,0,0.805410714,965,0.982394841,0.981415278,0.983052679,0.531374901,0.532354067,0,0,0,0,1,1
966,0.977619048,0.259947329,0,0.776190476,966,0.982394841,0.981448512,0.983052679,0.531541567,0.532354067,0,0,0,0,1,1
967,0.979384921,0.289979203,0,0.793849206,967,0.982394841,0.980890278,0.983052679,0.532340179,0.532354067,0,0,0,0,1,1
968,0.97905506,0.313037098,0,0.790550595,968,0.982394841,0.980890278,0.983052679,0.532442262,0.532442262,0,0,0,0,1,1
969,0.981343849,0.280858299,0,0.813438492,969,0.982394841,0.980790278,0.983052679,0.53147004,0.532442262,0,0,0,0,1,1
970,0.978323413,0.280876192,0,0.783234127,970,0.982394841,0.980955754,0.983052679,0.53151379,0.532442262,0,0,0,0,1,1
971,0.980086806,0.306663723,0,0.800868056,971,0.982394841,0.980790278,0.983052679,0.531580456,0.532442262,0,0,0,0,1,1
972,0.531214286,0.291767849,1,0.812142857,972,0.982394841,0.981054563,0.983052679,0.531242956,0.532442262,1,0,0,0,1,1
973,0.979830357,0.334171865,0,0.798303571,973,0.982394841,0.981054563,0.983052679,0.532502679,0.532502679,0,0,0,0,1,1
974,0.980274306,0.344292446,0,0.802743056,974,0.982394841,0.981586111,0.983052679,0.530888095,0.532502679,0,0,0,0,1,1
975,0.980274306,0.332773253,0,0.802743056,975,0.982394841,0.980915278,0.983052679,0.532342956,0.532502679,0,0,0,0,1,1
976,0.979972222,0.367600888,0,0.799722222,976,0.982394841,0.98106756,0.983052679,0.531021429,0.532502679,0,0,0,0,1,1
977,0.980052083,0.329018812,0,0.800520833,977,0.982394841,0.980980754,0.983052679,0.530206052,0.532502679,0,0,0,0,1,1
978,0.979820437,0.338014096,0,0.798204365,978,0.982394841,0.980955754,0.983052679,0.530208829,0.532502679,0,0,0,0,1,1
979,0.980486409,0.354896266,0,0.804864087,979,0.982394841,0.981813294,0.983052679,0.530004861,0.532502679,0,0,0,0,1,1
980,0.980722817,0.326017232,0,0.807228175,980,0.982394841,0.980855754,0.983052679,0.53127004,0.532502679,0,0,0,0,1,1
981,0.980496131,0.3311328,0,0.80496131,981,0.982394841,0.981197321,0.983052679,0.530236409,0.532502679,0,0,0,0,1,1
982,0.979802579,0.312365416,0,0.798025794,982,0.982394841,0.981683135,0.983052679,0.530673611,0.532502679,0,0,0,0,1,1
983,0.979885913,0.340490722,0,0.798859127,983,0.982394841,0.981815278,0.983052679,0.530606052,0.532502679,0,0,0,0,1,1
984,0.979769345,0.362585312,0,0.797693452,984,0.982394841,0.980855754,0.983052679,0.52985119,0.532502679,0,0,0,0,1,1
985,0.980821429,0.368437155,0,0.808214286,985,0.982394841,0.980790278,0.983052679,0.530281052,0.532502679,0,0,0,0,1,1
986,0.980274306,0.406481877,0,0.802743056,986,0.982394841,0.981462698,0.983052679,0.531155456,0.532502679,0,0,0,0,1,1
987,0.979691468,0.39382176,0,0.796914683,987,0.982394841,0.980328671,0.983052679,0.531059028,0.532502679,0,0,0,0,1,1
988,0.980772817,0.414375497,0,0.807728175,988,0.982394841,0.980475992,0.983052679,0.531326885,0.532502679,0,0,0,0,1,1
989,0.979967361,0.414001489,0,0.799673611,989,0.982394841,0.977776885,0.983052679,0.531306052,0.532502679,0,0,0,0,1,1
990,0.979820139,0.394047635,0,0.798201389,990,0.982394841,0.531736012,0.983052679,0.530179663,0.532502679,0,0,1,0,1,1
991,0.978838095,0.396671713,0,0.788380952,991,0.982394841,0.979847718,0.983052679,0.530445437,0.532502679,0,0,0,0,1,1
992,0.979917361,0.41184193,0,0.799173611,992,0.982394841,0.979349306,0.983052679,0.380200496,0.532502679,0,0,0,0,2,1
993,0.979470635,0.424821724,0,0.794706349,993,0.982394841,0.530460417,0.983052679,0.379083532,0.532502679,0,0,1,0,2,1
994,0.979945139,0.449488462,0,0.799451389,994,0.982394841,0.979157044,0.983052679,0.52831498,0.532502679,0,0,0,0,1,1
995,0.978719544,0.409981845,0,0.787195437,995,0.982394841,0.979243849,0.983052679,0.530636706,0.532502679,0,0,0,0,1,1
996,0.977845933,0.369554169,0,0.778459325,996,0.982394841,0.979157044,0.983052679,0.380933929,0.532502679,0,0,0,0,2,1
997,0.978847321,0.3757799,0,0.788473214,997,0.982394841,0.979157044,0.983052679,0.379804861,0.532502679,0,0,0,0,2,1
998,0.978865873,0.353698216,0,0.78865873,998,0.982394841,0.978916071,0.983052679,0.306204067,0.532502679,0,0,0,0,3,1
999,0.978838095,0.368532419,0,0.788380952,999,0.982394841,0.979218849,0.983052679,0.380804067,0.532502679,0,0,0,0,2,1
1000,0.978838095,0.383301796,0,0.788380952,1000,0.982394841,0.978916071,0.983052679,0.380977679,0.532502679,0,0,0,0,2,1
1001,0.978965873,0.351627454,0,0.78965873,1001,,,,,,,,,,,
1002,0.978938095,0.366325996,0,0.789380952,1002,,,,,,,,,,,
1003,0.980544345,0.40461261,0,0.805443452,1003,,,,,,,,,,,
1004,0.980624901,0.414213872,0,0.806249008,1004,,,,,,,,,,,
1005,0.977990575,0.404173554,0,0.779905754,1005,,,,,,,,,,,
1006,0.978645437,0.395703057,0,0.786454365,1006,,,,,,,,,,,
1007,0.977753571,0.394419626,0,0.777535714,1007,,,,,,,,,,,
1008,0.978640575,0.387499377,0,0.786405754,1008,,,,,,,,,,,
1009,0.977404266,0.365312631,0,0.774042659,1009,,,,,,,,,,,
1010,0.978451389,0.378579649,0,0.784513889,1010,,,,,,,,,,,
1011,0.977335615,0.355394102,0,0.773356151,1011,,,,,,,,,,,
1012,0.977581944,0.359501085,0,0.775819444,1012,,,,,,,,,,,
1013,0.977561706,0.357584799,0,0.775617063,1013,,,,,,,,,,,
1014,0.97856875,0.359401433,0,0.7856875,1014,,,,,,,,,,,
1015,0.978219048,0.361368038,0,0.782190476,1015,,,,,,,,,,,
1016,0.978351389,0.375281141,0,0.783513889,1016,,,,,,,,,,,
1017,0.977933036,0.368286796,0,0.779330357,1017,,,,,,,,,,,
1018,0.97824375,0.342710472,0,0.7824375,1018,,,,,,,,,,,
1019,0.976922321,0.304657408,0,0.769223214,1019,,,,,,,,,,,
1020,0.978558532,0.319288563,0,0.785585317,1020,,,,,,,,,,,
1021,0.978446825,0.305905292,0,0.784468254,1021,,,,,,,,,,,
1022,0.977281151,0.278851474,0,0.772811508,1022,,,,,,,,,,,
1023,0.527363194,0.280616588,1,0.773631944,1023,,,,,,,,,,,
1024,0.975350397,0.281731371,0,0.753503968,1024,,,,,,,,,,,
1025,0.977562897,0.283415371,0,0.775628968,1025,,,,,,,,,,,
1026,0.977693155,0.297619695,0,0.776931548,1026,,,,,,,,,,,
1027,0.977482044,0.303390253,0,0.774820437,1027,,,,,,,,,,,
1028,0.978376687,0.339726087,0,0.783766865,1028,,,,,,,,,,,
1029,0.977237798,0.353721562,0,0.772377976,1029,,,,,,,,,,,
1030,0.976881746,0.339136672,0,0.76881746,1030,,,,,,,,,,,
1031,0.978374206,0.297459199,0,0.783742063,1031,,,,,,,,,,,
1032,0.97872004,0.29224989,0,0.787200397,1032,,,,,,,,,,,
1033,0.978432937,0.281972465,0,0.784329365,1033,,,,,,,,,,,
1034,0.978405159,0.281782305,0,0.784051587,1034,,,,,,,,,,,
1035,0.97743631,0.298923528,0,0.774363095,1035,,,,,,,,,,,
1036,0.97743631,0.306631871,0,0.774363095,1036,,,,,,,,,,,
1037,0.979750694,0.296847239,0,0.797506944,1037,,,,,,,,,,,
1038,0.978390575,0.305731759,0,0.783905754,1038,,,,,,,,,,,
1039,0.977328075,0.296469601,0,0.773280754,1039,,,,,,,,,,,
1040,0.978401687,0.333994243,0,0.784016865,1040,,,,,,,,,,,
1041,0.97985,0.342886858,0,0.7985,1041,,,,,,,,,,,
1042,0.979805556,0.355610881,0,0.798055556,1042,,,,,,,,,,,
1043,0.977874901,0.336268161,0,0.778749008,1043,,,,,,,,,,,
1044,0.978919841,0.35851009,0,0.789198413,1044,,,,,,,,,,,
1045,0.978230556,0.370618001,0,0.782305556,1045,,,,,,,,,,,
1046,0.97781627,0.354564316,0,0.778162698,1046,,,,,,,,,,,
1047,0.977228472,0.305532705,0,0.772284722,1047,,,,,,,,,,,
1048,0.977849901,0.320273099,0,0.778499008,1048,,,,,,,,,,,
1049,0.977800694,0.32386225,0,0.778006944,1049,,,,,,,,,,,
1050,0.977663294,0.308091441,0,0.776632937,1050,,,,,,,,,,,
1051,0.978645933,0.333731182,0,0.786459325,1051,,,,,,,,,,,
1052,0.979143155,0.331143604,0,0.791431548,1052,,,,,,,,,,,
1053,0.979007837,0.35987891,0,0.790078373,1053,,,,,,,,,,,
1054,0.97918125,0.35306095,0,0.7918125,1054,,,,,,,,,,,
1055,0.978320734,0.355902894,0,0.783207341,1055,,,,,,,,,,,
1056,0.978338889,0.354833064,0,0.783388889,1056,,,,,,,,,,,
1057,0.977700099,0.348512866,0,0.777000992,1057,,,,,,,,,,,
1058,0.979000694,0.3637045,0,0.790006944,1058,,,,,,,,,,,
1059,0.978617758,0.353440621,0,0.786177579,1059,,,,,,,,,,,
1060,0.977579266,0.42108463,0,0.775792659,1060,,,,,,,,,,,
1061,0.977579266,0.448761629,0,0.775792659,1061,,,,,,,,,,,
1062,0.977757242,0.453372591,0,0.777572421,1062,,,,,,,,,,,
1063,0.978907937,0.451505738,0,0.789079365,1063,,,,,,,,,,,
1064,0.97754871,0.486867045,0,0.775487103,1064,,,,,,,,,,,
1065,0.977743155,0.431812828,0,0.777431548,1065,,,,,,,,,,,
1066,0.977559623,0.447976363,0,0.77559623,1066,,,,,,,,,,,
1067,0.977640377,0.431951398,0,0.77640377,1067,,,,,,,,,,,
1068,0.97843502,0.406029284,0,0.784350198,1068,,,,,,,,,,,
1069,0.978265079,0.387107716,0,0.782650794,1069,,,,,,,,,,,
1070,0.977615377,0.401375863,0,0.77615377,1070,,,,,,,,,,,
1071,0.977615377,0.416622491,0,0.77615377,1071,,,,,,,,,,,
1072,0.978068254,0.406670816,0,0.78068254,1072,,,,,,,,,,,
1073,0.978197222,0.389188366,0,0.781972222,1073,,,,,,,,,,,
1074,0.978495833,0.37086475,0,0.784958333,1074,,,,,,,,,,,
1075,0.978315575,0.358074647,0,0.783155754,1075,,,,,,,,,,,
1076,0.97758373,0.362287866,0,0.775837302,1076,,,,,,,,,,,
1077,0.977462599,0.377553039,0,0.774625992,1077,,,,,,,,,,,
1078,0.978878472,0.450443393,0,0.788784722,1078,,,,,,,,,,,
1079,0.978327083,0.444332482,0,0.783270833,1079,,,,,,,,,,,
1080,0.978738988,0.440892979,0,0.787389881,1080,,,,,,,,,,,
1081,0.977805456,0.411082956,0,0.778054563,1081,,,,,,,,,,,
1082,0.977498909,0.356264026,0,0.774989087,1082,,,,,,,,,,,
1083,0.527951389,0.313658093,1,0.779513889,1083,,,,,,,,,,,
1084,0.978184226,0.347837827,0,0.781842262,1084,,,,,,,,,,,
1085,0.977777679,0.330128139,0,0.777776786,1085,,,,,,,,,,,
1086,0.978045536,0.322093708,0,0.780455357,1086,,,,,,,,,,,
1087,0.978045536,0.322507229,0,0.780455357,1087,,,,,,,,,,,
1088,0.977890774,0.354209763,0,0.778907738,1088,,,,,,,,,,,
1089,0.977932242,0.343089258,0,0.779322421,1089,,,,,,,,,,,
1090,0.978254663,0.340870456,0,0.782546627,1090,,,,,,,,,,,
1091,0.978442163,0.336306473,0,0.784421627,1091,,,,,,,,,,,
1092,0.977752679,0.378564341,0,0.777526786,1092,,,,,,,,,,,
1093,0.977890774,0.385754671,0,0.778907738,1093,,,,,,,,,,,
1094,0.977829861,0.358179979,0,0.778298611,1094,,,,,,,,,,,
1095,0.978000893,0.364009248,0,0.780008929,1095,,,,,,,,,,,
1096,0.977924107,0.379700668,0,0.779241071,1096,,,,,,,,,,,
1097,0.977780456,0.399738823,0,0.777804563,1097,,,,,,,,,,,
1098,0.977666567,0.364109422,0,0.776665675,1098,,,,,,,,,,,
1099,0.977752679,0.410605053,0,0.777526786,1099,,,,,,,,,,,
1100,0.977752679,0.400327854,0,0.777526786,1100,,,,,,,,,,,
1101,0.977752679,0.432950082,0,0.777526786,1101,,,,,,,,,,,
1102,0.978467956,0.441932482,0,0.784679563,1102,,,,,,,,,,,
1103,0.978408829,0.492783391,0,0.784088294,1103,,,,,,,,,,,
1104,0.978381052,0.422119304,0,0.783810516,1104,,,,,,,,,,,
1105,0.978525496,0.414068187,0,0.78525496,1105,,,,,,,,,,,
1106,0.979162599,0.40414116,0,0.791625992,1106,,,,,,,,,,,
1107,0.978550496,0.385940276,0,0.78550496,1107,,,,,,,,,,,
1108,0.978377679,0.418939371,0,0.783776786,1108,,,,,,,,,,,
1109,0.978402679,0.443215703,0,0.784026786,1109,,,,,,,,,,,
1110,0.978302083,0.480643481,0,0.783020833,1110,,,,,,,,,,,
1111,0.978308234,0.455956699,0,0.783082341,1111,,,,,,,,,,,
1112,0.978974107,0.449037879,0,0.789741071,1112,,,,,,,,,,,
1113,0.979893056,0.448037454,0,0.798930556,1113,,,,,,,,,,,
1114,0.9793375,0.413130314,0,0.793375,1114,,,,,,,,,,,
1115,0.97905625,0.405513906,0,0.7905625,1115,,,,,,,,,,,
1116,0.9793625,0.449073622,0,0.793625,1116,,,,,,,,,,,
1117,0.980188393,0.485101006,0,0.801883929,1117,,,,,,,,,,,
1118,0.980125893,0.490016785,0,0.801258929,1118,,,,,,,,,,,
1119,0.980125893,0.515651811,0,0.801258929,1119,,,,,,,,,,,
1120,0.978889087,0.487592093,0,0.788890873,1120,,,,,,,,,,,
1121,0.978327083,0.46801351,0,0.783270833,1121,,,,,,,,,,,
1122,0.979368056,0.485630085,0,0.793680556,1122,,,,,,,,,,,
1123,0.9795875,0.461175203,0,0.795875,1123,,,,,,,,,,,
1124,0.9793375,0.444686278,0,0.793375,1124,,,,,,,,,,,
1125,0.979109028,0.387993087,0,0.791090278,1125,,,,,,,,,,,
1126,0.979907143,0.397917202,0,0.799071429,1126,,,,,,,,,,,
1127,0.978179464,0.384890414,0,0.781794643,1127,,,,,,,,,,,
1128,0.978952282,0.388827,0,0.789522817,1128,,,,,,,,,,,
1129,0.978318353,0.398966625,0,0.783183532,1129,,,,,,,,,,,
1130,0.978354167,0.377405498,0,0.783541667,1130,,,,,,,,,,,
1131,0.978193452,0.36762828,0,0.781934524,1131,,,,,,,,,,,
1132,0.978727183,0.40060622,0,0.787271825,1132,,,,,,,,,,,
1133,0.978542659,0.406558298,0,0.785426587,1133,,,,,,,,,,,
1134,0.979115079,0.380263333,0,0.791150794,1134,,,,,,,,,,,
1135,0.979109524,0.426440628,0,0.791095238,1135,,,,,,,,,,,
1136,0.978194841,0.441403526,0,0.781948413,1136,,,,,,,,,,,
1137,0.978402381,0.447984586,0,0.78402381,1137,,,,,,,,,,,
1138,0.978349603,0.452348437,0,0.783496032,1138,,,,,,,,,,,
1139,0.978424603,0.417223155,0,0.784246032,1139,,,,,,,,,,,
1140,0.978430159,0.426040572,0,0.784301587,1140,,,,,,,,,,,
1141,0.978409722,0.430973541,0,0.784097222,1141,,,,,,,,,,,
1142,0.978486111,0.400336717,0,0.784861111,1142,,,,,,,,,,,
1143,0.978703175,0.398262425,0,0.787031746,1143,,,,,,,,,,,
1144,0.978011607,0.396342083,0,0.780116071,1144,,,,,,,,,,,
1145,0.978224802,0.408592371,0,0.782248016,1145,,,,,,,,,,,
1146,0.979409226,0.423639286,0,0.794092262,1146,,,,,,,,,,,
1147,0.97834127,0.417658352,0,0.783412698,1147,,,,,,,,,,,
1148,0.978417659,0.406159472,0,0.784176587,1148,,,,,,,,,,,
1149,0.97852877,0.389174906,0,0.785287698,1149,,,,,,,,,,,
1150,0.978978671,0.412243737,0,0.789786706,1150,,,,,,,,,,,
1151,0.978978671,0.410599868,0,0.789786706,1151,,,,,,,,,,,
1152,0.978974702,0.421375905,0,0.789747024,1152,,,,,,,,,,,
1153,0.978823016,0.448952245,0,0.788230159,1153,,,,,,,,,,,
1154,0.978696825,0.41727329,0,0.786968254,1154,,,,,,,,,,,
1155,0.97845377,0.388028623,0,0.784537698,1155,,,,,,,,,,,
1156,0.97871627,0.40981842,0,0.787162698,1156,,,,,,,,,,,
1157,0.978780853,0.435193662,0,0.787808532,1157,,,,,,,,,,,
1158,0.978612103,0.40471022,0,0.786121032,1158,,,,,,,,,,,
1159,0.978424603,0.381378746,0,0.784246032,1159,,,,,,,,,,,
1160,0.97834127,0.381045216,0,0.783412698,1160,,,,,,,,,,,
1161,0.979353671,0.391197711,0,0.793536706,1161,,,,,,,,,,,
1162,0.978707937,0.372249945,0,0.787079365,1162,,,,,,,,,,,
1163,0.979250893,0.409331384,0,0.792508929,1163,,,,,,,,,,,
1164,0.978592659,0.406098279,0,0.785926587,1164,,,,,,,,,,,
1165,0.978620437,0.402065863,0,0.786204365,1165,,,,,,,,,,,
1166,0.978655159,0.399156988,0,0.786551587,1166,,,,,,,,,,,
1167,0.978509325,0.409935816,0,0.785093254,1167,,,,,,,,,,,
1168,0.978773909,0.444687825,0,0.787739087,1168,,,,,,,,,,,
1169,0.978773909,0.464267646,0,0.787739087,1169,,,,,,,,,,,
1170,0.979612004,0.468407751,0,0.79612004,1170,,,,,,,,,,,
1171,0.978789881,0.439680806,0,0.78789881,1171,,,,,,,,,,,
1172,0.978930159,0.397402786,0,0.789301587,1172,,,,,,,,,,,
1173,0.978486409,0.371083346,0,0.784864087,1173,,,,,,,,,,,
1174,0.979216667,0.376311084,0,0.792166667,1174,,,,,,,,,,,
1175,0.978800794,0.380513696,0,0.788007937,1175,,,,,,,,,,,
1176,0.978888194,0.359970359,0,0.788881944,1176,,,,,,,,,,,
1177,0.978599603,0.320092923,0,0.785996032,1177,,,,,,,,,,,
1178,0.978446825,0.306935141,0,0.784468254,1178,,,,,,,,,,,
1179,0.979714683,0.330166511,0,0.797146825,1179,,,,,,,,,,,
1180,0.979001786,0.33735445,0,0.790017857,1180,,,,,,,,,,,
1181,0.978897123,0.335979636,0,0.78897123,1181,,,,,,,,,,,
1182,0.978237798,0.304235678,0,0.782377976,1182,,,,,,,,,,,
1183,0.978997321,0.328736324,0,0.789973214,1183,,,,,,,,,,,
1184,0.978825794,0.309035964,0,0.788257937,1184,,,,,,,,,,,
1185,0.978425992,0.301701534,0,0.784259921,1185,,,,,,,,,,,
1186,0.97834127,0.304973687,0,0.783412698,1186,,,,,,,,,,,
1187,0.97949881,0.322532074,0,0.794988095,1187,,,,,,,,,,,
1188,0.979312897,0.309936169,0,0.793128968,1188,,,,,,,,,,,
1189,0.978656349,0.304992768,0,0.786563492,1189,,,,,,,,,,,
1190,0.978431548,0.333955562,0,0.784315476,1190,,,,,,,,,,,
1191,0.978010417,0.332399984,0,0.780104167,1191,,,,,,,,,,,
